addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
강원특별자치도 춘천시 후석로441번길 12,(후평동),32,0,A02,A0201,A02010800,776735,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/89/2401989_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2401989_image2_1.jpg,Type3,127.7417394,37.88826692,6,2.02E+13,13,,삼운사(춘천),24251
제주특별자치도 제주시 아라1동 산 24-2,(아라일동),39,0,A01,A0101,A01010400,1941146,12,2.01E+13,,,,126.5621962,33.43910434,6,2.02E+13,4,,삼의봉,63244
제주특별자치도 제주시 아라일동,산 24-2,39,0,A01,A0101,A01010400,1941153,12,2.01E+13,,,,126.5620989,33.43986815,6,2.02E+13,4,,삼의양오름,63237
부산광역시 수영구 광안해변로54번길 222,(남천동),6,0,A02,A0202,A02020700,2782626,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/04/2800304_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2800304_image2_1.jpg,Type3,129.1152455,35.14622773,6,2.02E+13,12,,삼익비치수변공원,48305
강원특별자치도 화천군 사내면 삼일리 196,,32,0,A01,A0101,A01010900,2789876,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/51/2797051_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2797051_image2_1.jpg,Type3,127.5298426,38.05553515,6,2.02E+13,17,,삼일계곡,
충청북도 청주시 상당구 수동 산4-40,,33,0,A02,A0202,A02020700,2769690,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/96/2770896_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2770896_image2_1.jpg,Type3,127.4953224,36.64212028,6,2.02E+13,10,,삼일공원,28511
울산광역시 중구 병영성11길 25,(서동),7,0,A02,A0201,A02010700,1624486,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/20/1588320_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1588320_image3_1.jpg,Type3,129.3449608,35.57602547,6,2.02E+13,1,,삼일사,44485
경상남도 산청군 삼장면 평촌리,,36,0,A02,A0205,A02050200,250404,12,2.01E+13,,,,127.8262864,35.34137418,6,2.02E+13,9,,삼장사지삼층석탑,52232
대전광역시 대덕구 대청로424번길 510,,3,0,A01,A0101,A01010500,2689761,12,2.02E+13,,,,127.4661608,36.44975015,6,2.02E+13,1,,삼정생태공원,34316
경상남도 창원시 성산구 삼정자로 79,"(성주동,유니온빌리지)",36,0,A02,A0201,A02010700,1622822,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/60/3050360_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/60/3050360_image3_1.JPG,Type3,128.7130568,35.20294455,6,2.02E+13,16,,삼정자동마애불,51470
경상남도 창원시 성산구 외리로 47,(남산동),36,0,A02,A0202,A02020600,2784046,12,2.02E+13,,,,128.7072712,35.20203066,6,2.02E+13,16,,삼정자전통놀이공원,51472
경상북도 포항시 남구 구룡포읍 일출로62번길,,35,0,A01,A0101,A01011200,129160,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/91/2534191_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2534191_image2_1.jpg,Type3,129.5692289,36.00301772,6,2.02E+13,23,,삼정해수욕장,37930
부산광역시 영도구 태종로99번길 36,,6,0,A02,A0204,A02040800,2470024,12,2.02E+13,,,,129.0428033,35.09299347,6,2.02E+13,14,,삼진어묵체험·역사관,49035
강원특별자치도 삼척시 노곡면 문의재로 2470,(노곡면),32,0,A02,A0203,A02030100,129386,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/67/2494667_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2494667_image2_1.jpg,Type3,129.1792785,37.26657734,6,2.02E+13,4,,삼척 가시오가피마을,25941
강원특별자치도 삼척시 신기면 고무릉길 49,,32,0,A02,A0203,A02030100,129387,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/87/2494687_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2494687_image2_1.jpg,Type3,129.0542012,37.34521308,3,2.02E+13,4,,삼척 고무릉환선마을,25942
강원특별자치도 삼척시 근덕면 궁촌리,452,32,0,A01,A0102,A01020100,128962,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/35/186035_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/186035_image3_1.jpg,Type3,129.2610142,37.31454287,6,2.02E+13,4,,삼척 궁촌리 음나무,25937
강원특별자치도 삼척시 도계읍 문의재로 1113,,32,0,A02,A0203,A02030100,128295,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/68/2026468_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2026468_image3_1.jpg,Type3,129.1293966,37.1837942,6,2.02E+13,4,,삼척 너와마을,25952
강원특별자치도 삼척시 가곡면 풍곡안길 17-18,,32,0,A02,A0203,A02030100,801593,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/47/2752947_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/47/2752947_image2_1.JPG,Type3,129.1560322,37.12340721,6,2.02E+13,4,,삼척 덕풍계곡마을,25955
강원특별자치도 삼척시 근덕면 상맹방리 216-2,,32,0,A01,A0101,A01010500,229925,12,2.01E+13,,,,129.2079996,37.40255393,6,2.02E+13,4,,삼척 맹방 유채밭,"245-833,3"
강원특별자치도 삼척시 근덕면 삼척로 3916-112,,32,0,A02,A0203,A02030100,1993698,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/53/3039153_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/3039153_image3_1.jpg,Type3,129.2118104,37.40077365,6,2.02E+13,4,,삼척 맹방유채꽃 마을,25932
강원특별자치도 삼척시 도계읍 문의재로 77-162,,32,0,A01,A0101,A01010800,125670,12,2.01E+13,,,,129.0476929,37.17962366,6,2.02E+13,4,,삼척 미인폭포,25952
강원특별자치도 삼척시 도계읍 문의재로 1223-9,(도계읍),32,0,A02,A0201,A02010600,127732,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/68/2026468_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2026468_image3_1.jpg,Type3,129.1337572,37.18706058,6,2.02E+13,4,,삼척 신리 너와집과 민속유물,25952
강원특별자치도 삼척시 미로면 하사전리,산53,32,0,A02,A0201,A02010700,127733,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/75/3070975_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3070975_image3_1.jpg,Type3,129.0779533,37.38784753,6,2.02E+13,4,,삼척 영경묘,25905
강원특별자치도 삼척시 죽서루길 37,(성내동),32,0,A02,A0201,A02010700,125799,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/73/2654473_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2654473_image3_1.jpg,Type3,129.1604665,37.44087081,6,2.02E+13,4,,삼척 죽서루,25917
강원특별자치도 삼척시 미로면 준경길 333-360,(미로면),32,0,A02,A0201,A02010700,125778,12,2.01E+13,,,,129.0593195,37.36707178,6,2.02E+13,4,,삼척 준경묘,25905
강원특별자치도 삼척시 미수2길 17,,32,0,A02,A0205,A02050200,128963,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/60/3039260_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/3039260_image3_1.jpg,Type3,129.182087,37.43615233,6,2.02E+13,4,,삼척 척주동해비 및 평수토찬비,25928
강원특별자치도 삼척시 원덕읍 삼척로 1852-6,,32,0,A02,A0202,A02020700,128633,12,2.01E+13,,,,129.3273125,37.26800784,6,2.02E+13,4,,삼척 해신당공원,25956
강원특별자치도 삼척시 미로면 준경길 651-230,,32,0,A02,A0202,A02020500,2746584,12,2.02E+13,,,,129.0540194,37.38526125,6,2.02E+13,4,,삼척 활기 치유의 숲,25905
강원특별자치도 삼척시 근덕면 궁촌리,178,32,0,A02,A0201,A02010700,127505,12,2.01E+13,,,,129.2663495,37.32628329,6,2.02E+13,4,,삼척공양왕릉,25937
강원특별자치도 삼척시 미로면 동안로 540,,32,0,A01,A0101,A01010700,2776835,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/43/2776843_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/43/2776843_image2_1.JPG,Type3,129.0707078,37.44412702,6,2.02E+13,4,,삼척미로정원,25903
강원특별자치도 삼척시 원덕읍 사곡길 43-127,,32,0,A01,A0101,A01010500,2774730,12,2.02E+13,,,,129.2968302,37.14148565,6,2.02E+13,4,,삼척자연생태공원,25959
강원특별자치도 삼척시 오십천로 586 삼척장미공원,,32,0,A02,A0202,A02020700,2613673,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/86/2653486_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2653486_image3_1.jpg,Type3,129.1796901,37.43239439,6,2.02E+13,4,,삼척장미공원,25928
강원특별자치도 삼척시 근덕면 금계리,산 380번지,32,0,A01,A0101,A01011900,126639,12,2.00E+13,,,,129.1888407,37.38336687,6,2.02E+13,4,,삼척초당굴,25932
강원특별자치도 삼척시 정하동,,32,,A02,A0203,A02030600,2820721,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/73/2751773_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2751773_image3_1.jpg,Type3,129.1881281,37.43645242,6,2.02E+13,4,,삼척항 대게거리,25925
강원특별자치도 삼척시 테마타운길 76,(갈천동),32,1,A01,A0101,A01011200,125705,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/55/2716455_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2716455_image3_1.jpg,Type3,129.1683622,37.46848168,6,2.02E+13,4,,삼척해변,25909
강원특별자치도 삼척시 근덕면 삼척로 2154-31,,32,0,A02,A0203,A02030400,2513410,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/02/2513402_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2513402_image2_1.jpg,Type3,129.3085218,37.28914394,6,2.02E+13,4,,삼척해상케이블카,25938
강원특별자치도 삼척시 향교길 34,(교동),32,0,A02,A0201,A02010700,125797,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/48/3071248_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/3071248_image3_1.jpg,Type3,129.1675489,37.45018099,6,2.02E+13,4,,삼척향교,25915
강원특별자치도 삼척시 미로면 준경길 651-59,,32,0,A01,A0101,A01010600,2776832,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/45/2776845_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2776845_image2_1.jpg,Type3,129.0601329,37.38200619,6,2.02E+13,4,,삼척활기자연휴양림,25905
강원특별자치도 삼척시 미로면 준경길 651-230,,32,0,A02,A0202,A02020500,2776830,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/45/2799845_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2799845_image2_1.jpg,Type3,129.0540194,37.38526125,6,2.02E+13,4,,삼척활기치유의숲,25905
전북특별자치도 전주시 완산구 삼천동1가,,37,,A02,A0203,A02030600,3056499,12,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/66/3053266_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/3053266_image3_1.jpg,Type3,127.1228145,35.79754354,6,2.02E+13,12,,삼천 2동 막걸리골목,55089
서울특별시 은평구 연서로54길 127,(진관동),1,0,A02,A0201,A02010800,127557,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/96/2047996_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2047996_image3_1.jpg,Type3,126.9525129,37.64235607,6,2.02E+13,22,,삼천사(서울),3308
경상남도 사천시 팔포3길 56-55,(동금동),36,0,A01,A0101,A01011400,2785763,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/70/2797970_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/70/2797970_image2_1.JPG,Type3,128.0796389,34.9259587,6,2.02E+13,8,,삼천포 팔포항,52567
경상남도 사천시 사천대로 17,,36,0,A02,A0205,A02050100,2514738,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/56/2716456_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2716456_image3_1.jpg,Type3,128.0522578,34.93246026,6,2.02E+13,8,,삼천포대교공원,52555
경상남도 사천시 신항만1길 76,(향촌동),36,0,A01,A0101,A01011400,2785764,12,2.02E+13,,,,128.0882659,34.92695874,6,2.02E+13,8,,삼천포신항,52565
경상남도 사천시 유람선길 70,(대방동),36,0,A02,A0202,A02020800,127181,12,2.00E+13,,,,128.0622598,34.92856087,6,2.02E+13,8,,삼천포유람선,52555
경상남도 사천시 어시장길 34-4,(서동),36,0,A01,A0101,A01011400,2514747,12,2.02E+13,,,,128.0696786,34.92655567,6,2.02E+13,8,,삼천포항,52569
서울특별시 종로구 북촌로 134-3,(삼청동),1,0,A02,A0202,A02020700,126488,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/34/1568134_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/1568134_image3_1.jpg,Type3,126.9840699,37.58798519,6,2.02E+13,23,,삼청공원,3050
서울특별시 종로구 삼청로 107,,1,0,A02,A0203,A02030600,250147,12,2.01E+13,,,,126.9818369,37.58499383,6,2.02E+13,23,,삼청동길,3049
서울특별시 중구 퇴계로34길 28,(필동2가),1,0,A02,A0201,A02010400,1606009,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/63/2031863_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2031863_image3_1.jpg,Type3,126.9939921,37.55867766,6,2.02E+13,24,,삼청동오위장김춘영가옥,4626
경상남도 통영시 산양읍 영운리,,36,0,A01,A0101,A01010500,2611149,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/01/2369201_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2369201_image3_1.jpg,Type3,128.4338277,34.80869478,6,2.02E+13,17,,삼칭이길,53085
강원특별자치도 정선군 고한읍 함백산로 1445-44,,32,0,A02,A0203,A02030400,2470392,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/49/2711149_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2711149_image3_1.jpg,Type3,128.8836435,37.18510597,6,2.02E+13,11,033-591-3001,삼탄아트마인,26157
충청북도 충주시 산척면 인등로 177,,33,0,A02,A0202,A02020700,1627240,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/07/1597207_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1597207_image3_1.jpg,Type3,128.0320788,37.07056417,6,2.02E+13,11,,삼탄유원지,27316
충청북도 단양군 방산미길 191,,33,,A01,A0101,A01010500,2931997,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/78/2917878_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2917878_image3_1.jpg,Type3,128.3582781,37.13800139,6,2.02E+13,2,,삼태산 경관,27015
경상북도 영주시 가흥동,,35,,A02,A0201,A02010400,2998479,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/60/2998360_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/60/2998360_image3_1.JPG,Type3,128.6162171,36.82061213,6,2.02E+13,14,,삼판서고택,36139
경상남도 창원시 진해구 웅천동,(명동),36,0,A01,A0101,A01011400,2784001,12,2.02E+13,,,,128.7306193,35.09421539,6,2.02E+13,16,,삼포항,51616
강원특별자치도 고성군 죽왕면 삼포해변길 15-4,,32,0,A01,A0101,A01011200,127587,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/13/1581413_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1581413_image3_1.jpg,Type3,128.5354263,38.31494902,6,2.02E+13,2,,삼포해변,24750
전라남도 목포시 삼학로92번길,일원,38,0,A01,A0101,A01011300,127550,12,2.00E+13,,,,126.3913686,34.78209336,6,2.02E+13,8,,삼학도,58751
전라남도 목포시 산정동 1455,,38,0,A02,A0202,A02020700,2777948,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/80/2796480_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2796480_image2_1.jpg,Type3,126.3897827,34.78244885,6,2.02E+13,8,,삼학도공원,
전라남도 목포시 삼학로92번길 104,,38,0,A02,A0202,A02020800,2733133,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/34/2733134_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2733134_image2_1.jpg,Type3,126.3881329,34.78087123,6,2.02E+13,8,,삼학도크루즈,
서울특별시 마포구 월드컵북로 109 (성산동),지하1호,1,0,A02,A0203,A02030400,2507433,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/24/2507424_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2507424_image2_1.jpg,Type3,126.9135965,37.56296461,6,2.02E+13,23,,삼해소주,3966
전북특별자치도 김제시 백산면 하흥로 243-16,(백산면),37,0,A02,A0201,A02010700,1599631,12,2.01E+13,,,,126.886518,35.82919975,6,2.02E+13,3,063-540-3172,삼현서원,54365
충청북도 음성군 음성읍 사정리,1083,33,0,A01,A0101,A01011800,125995,12,2.00E+13,,,,127.6205908,36.97205962,6,2.02E+13,6,,삼형제 저수지,27684
경상북도 울릉군 울릉읍 독도리,,35,0,A01,A0101,A01011300,2614630,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/29/2614629_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/29/2614629_image2_1.bmp,Type3,131.867478,37.24257684,6,2.02E+13,17,,"삼형제굴바위 (울릉도, 독도 국가지질공원)",40240
전라남도 곡성군 입면 삼오삼응길 68,,38,0,A02,A0204,A02040800,126764,12,2.00E+13,,,,127.1667071,35.28699662,6,2.02E+13,3,,삼화관광농원,57514
강원특별자치도 동해시 삼화로 584,(삼화동),32,0,A02,A0201,A02010800,127020,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/99/623199_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/623199_image3_1.jpg,Type3,129.0142539,37.46356257,6,2.02E+13,3,,삼화사,25746
충청남도 당진시 신평면 삽교천3길 15,,34,0,A02,A0202,A02020600,2718545,12,2.02E+13,,,,126.8224151,36.89004092,6,2.02E+13,4,,삽교호놀이동산,31744
충청남도 당진시 신평면 삽교천3길 79,,34,0,A02,A0202,A02020700,2736681,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/95/2736895_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2736895_image2_1.jpg,Type3,126.8244149,36.89069366,6,2.02E+13,4,,삽교호바다공원,31744
충청남도 당진시 신평면 삽교천3길 100,,34,0,A02,A0202,A02020700,2736684,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/97/2736897_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2736897_image2_1.jpg,Type3,126.8247455,36.88885777,6,2.02E+13,4,,삽교호호수공원,31744
강원특별자치도 철원군 동송읍 양지리 산 31,,32,0,A01,A0101,A01010400,561051,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/25/2567225_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2567225_image3_1.jpg,Type3,127.2640885,38.26510575,6,2.02E+13,12,,삽슬봉(아이스크림 고지),24023
충청남도 보령시 오천면 삽시도,(오천면),34,0,A01,A0101,A01011300,125844,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/27/2024327_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2024327_image2_1.jpg,Type3,126.3564301,36.34007395,6,2.02E+13,5,,삽시도,33411
서울특별시 노원구 한글비석로 346 노원구어린이도서관,,1,,A02,A0202,A02020700,3006983,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/71/3006971_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/3006971_image3_1.jpg,Type3,127.0763178,37.65802315,6,2.02E+13,9,,삿갓봉근린공원,1715
충청남도 예산군 덕산면 상기리,,34,0,A02,A0201,A02010700,250316,12,2.01E+13,,,,126.6254152,36.7201543,6,2.02E+13,11,,상가리미륵불,32407
제주특별자치도 제주시 고하상로 326,,39,,A01,A0101,A01010400,2847726,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/12/2847712_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/12/2847712_image3_1.JPG,Type3,126.3584889,33.43946496,6,2.02E+13,4,,상가리야자숲,63036
전북특별자치도 완주군 죽림편백길 196,,37,,A01,A0101,A01010500,2827407,12,2.02E+11,,,,127.2036588,35.73931267,6,2.02E+13,8,,상관 공기마을 편백숲,55360
충청북도 보은군 내북면 상궁리,,33,0,A01,A0101,A01011800,2758220,12,2.02E+13,,,,127.661319,36.52904735,6,2.02E+13,3,,상궁저수지,28905
경상남도 창원시 성산구 상남동 24,(상남동),36,0,A02,A0202,A02020700,2783961,12,2.02E+13,,,,128.6829811,35.22124195,6,2.02E+13,16,,상남분수광장,51496
경상북도 포항시 남구 연일읍 새마을로766번길 21,,35,0,A02,A0201,A02010700,127221,12,2.00E+13,,,,129.2889969,36.03908884,6,2.02E+13,23,,상달암,37654
충청북도 청주시 상당구 수동 280-18,,33,0,A02,A0202,A02020700,2769699,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/15/2770915_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2770915_image2_1.jpg,Type3,127.4911507,36.63690692,6,2.02E+13,10,,상당공원,28515
충청북도 청주시 청원구 내수읍 덕암2길 162,,33,,A01,A0101,A01010600,3071086,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/74/3071074_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/74/3071074_image3_1.JPG,Type3,127.5454334,36.68284429,6,2.02E+13,10,,상당산성자연휴양림,28150
