addr1,addr2,areacode,benikia,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,tel,title,booktour,sigungucode
경상북도 경주시 천군1길 13,,35,,B02,B0201,B02010700,1991611,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/92/1991592_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1991592_image2_1.jpg,Type3,129.2771372,35.83318966,6,2.02E+13,054-775-0158,경주 아드리아 펜션,,2
경상북도 경주시 국당1길 15-1,(사정동),35,,B02,B0201,B02011600,2662883,32,2.02E+13,,,,129.2075018,35.82558365,,2.02E+13,,경주 오릉 한옥,,2
경상북도 경주시 대경로 4821-5,(서악동),35,,B02,B0201,B02011600,2663054,32,2.02E+13,,,,129.1858343,35.822778,,2.02E+13,,경주 춘추관,,2
경상북도 경주시 원화로 178-3,(인왕동),35,,B02,B0201,B02011100,2570737,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/70/2568470_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2568470_image2_1.jpg,Type3,129.2199865,35.83731589,,2.02E+13,010-9449-2721,경주 파인데이 게스트하우스,,2
경상북도 경주시 영불로 217,,35,,B02,B0201,B02010600,397640,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/33/1885933_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1885933_image3_1.jpg,Type3,129.3256566,35.78241019,6,2.02E+13,054-743-2202,경주 포시즌 유스호스텔,,2
경상북도 경주시 도초길 124-31,,35,,B02,B0201,B02011600,2663296,32,2.02E+13,,,,129.1968562,35.8014084,6,2.02E+13,,경주 한옥(경주한옥펜션),,2
경상북도 경주시 포석로1068번길 15-15,,35,,B02,B0201,B02011100,2446529,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/11/2635611_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2635611_image3_1.jpg,Type3,129.2110984,35.83685744,,2.02E+13,010-2379-7248,경주수호정 [한국관광 품질인증/Korea Quality],,2
경상북도 경주시 보문로 280-12,,35,,B02,B0201,B02010100,970463,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/18/1337418_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/1337418_image3_1.jpg,Type3,129.2774338,35.85384844,6,2.02E+13,,경주스위트호텔,,2
경상북도 경주시 진티길 37-4,,35,,B02,B0201,B02010700,912647,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/00/2499400_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2499400_image2_1.jpg,Type3,129.3302729,35.78211865,6,2.02E+13,010-4595-4623,경주애견펜션 노비오스,,2
경상북도 경주시 충효서악길 81,,35,,B02,B0201,B02010700,2528126,32,2.02E+13,,,,129.1915113,35.83317693,6,2.02E+13,010-6778-0391,경주엔한옥펜션,,2
경상북도 경주시 국당2길 12-17,,35,,B02,B0201,B02011600,2706608,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/35/2706135_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2706135_image3_1.jpg,Type3,129.207499,35.82582806,6,2.02E+13,"010-8858-3183, 카카오톡(orung2)",경주오릉한옥 [한국관광 품질인증/Korea Quality],,2
경상북도 경주시 봉황로116번길 14-3,(북부동),35,,B02,B0201,B02011600,2700309,32,2.02E+13,,,,129.2115258,35.84956713,,2.02E+13,,경주읍성한옥,,2
경상북도 경주시 시동로 86-61,(시래동),35,,B02,B0201,B02010700,2047199,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/27/2635527_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2635527_image3_1.jpg,Type3,129.2929125,35.77412162,6,2.02E+13,010-9898-3995,경주천년한옥펜션[한국관광 품질인증/Korea Quality],,2
경상북도 경주시 도초길 124-31,(율동),35,,B02,B0201,B02011600,2603652,32,2.02E+13,,,,129.1942925,35.80429691,,2.02E+13,010-9558-6718,경주한옥,,2
경상북도 경주시 천원1길 20,(탑동),35,,B02,B0201,B02011600,2531357,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/15/3021415_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3021415_image3_1.jpg,Type1,129.2131319,35.82572263,6,2.02E+13,010-9505-5367,경주한옥1번가[한국관광 품질인증/Korea Quality],,2
경상북도 경주시 하동1길 39-5,,35,,B02,B0201,B02010700,2017391,32,2.02E+13,,,,129.3102048,35.79433911,6,2.02E+13,054-773-3100,경주햇살가득 애견펜션,,2
경상북도 경주시 불국신택지6길 9,,35,,B02,B0201,B02010600,139204,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/91/1885891_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/1885891_image3_1.jpg,Type3,129.3276258,35.7846822,6,2.02E+13,054-772-6666,경주황룡유스호스텔,,2
경상북도 경주시 내남면 포석로 435-7,,35,,B02,B0201,B02011600,2603913,32,2.02E+13,,,,129.2014313,35.78380769,,2.02E+13,010-4624-6880,경주후연지 한옥펜션(용장리 114-9)(경주 후연지한옥펜션),,2
경상북도 경주시 충효서악길 154,,35,,B02,B0201,B02011100,1972448,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/40/2691040_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2691040_image3_1.jpg,Type3,129.1902061,35.82712204,6,2.02E+13,010-5651-1253,경주휴원[한국관광 품질인증/Korea Quality],,2
강원특별자치도 강릉시 해안로406번길 17,(강문동),32,,B02,B0201,B02010100,142816,32,2.00E+13,,,,128.913686,37.79902465,6,2.02E+13,033-643-6699,경포 비치 관광 호텔,,1
강릉시 하남길 197-15,,32,,B02,B0201,B02010700,2913606,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/71/2920171_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2920171_image3_1.jpg,Type3,128.8856799,37.8081786,6,2.02E+13,,경포도도애견펜션,,1
강원특별자치도 강릉시 하남길 345-3,,32,,B02,B0201,B02010700,1992481,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/59/1992459_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/1992459_image2_1.jpg,Type3,128.8994564,37.80881213,6,2.02E+13,010-8792-9721,경포비치펜션,,1
강원특별자치도 강릉시 경포로463번안길 9-3,,32,,B02,B0201,B02010700,973640,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/38/2383438_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2383438_image2_1.jpg,Type3,128.9019564,37.8015408,6,2.02E+13,033-644-5048,경포우성펜션,,1
경기도 포천시 신북면 깊이울로 188,,31,,B02,B0201,B02010700,946313,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/93/1787093_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/1787093_image3_1.jpg,Type3,127.1696128,37.92284955,6,2.02E+13,010-9011-8943<br />010-2709-8943,계곡의아침,,29
충청남도 공주시 계룡면 되찬길 48-3,,34,,B02,B0201,B02010700,397793,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/21/1871621_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1871621_image3_1.jpg,Type3,127.1622097,36.37020387,6,2.02E+13,010-5003-7872,계룡산작은쉼터,,1
경상북도 경주시 포석로 932,(탑동),35,,B02,B0201,B02010700,1867200,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/67/2543967_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2543967_image3_1.jpg,Type3,129.211196,35.82434219,6,2.02E+13,054-776-8122,계림궁[한국관광 품질인증/Korea Quality],,2
강원특별자치도 평창군 용평면 지옆골길 42-10,(노동리),32,,B02,B0201,B02010700,2760291,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/24/2767324_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2767324_image2_1.jpg,Type3,128.4761211,37.66760362,6,2.02E+13,,계방산자연농원,,15
경상북도 안동시 금소중앙길 56-1,계와고택,35,,B02,B0201,B02011600,2932873,32,2.02E+13,,,,128.8529135,36.50619141,6,2.02E+13,010-5309-9887,계와고택,,11
강원특별자치도 평창군 용평면 태기로 1034,(백옥포리),32,,B02,B0201,B02010700,2760209,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/36/2764536_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2764536_image2_1.jpg,Type3,128.3968893,37.57717091,6,2.02E+13,,계절이 지나가는 하늘,,15
강원특별자치도 철원군 갈말로 653,가동,32,,B02,B0201,B02010700,2907711,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/04/2907704_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2907704_image3_1.jpg,Type3,127.2827665,38.19980817,6,2.02E+13,,고다리조트,,12
강원특별자치도 평창군 대관령면 올림픽로 1169,,32,,B02,B0201,B02010100,2710602,32,2.02E+13,,,,128.6471405,37.61851814,6,2.02E+13,033-336-1111,고려궁 전통한옥호텔,,15
경기도 부천시 길주로 66,,31,,B02,B0201,B02010100,143138,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/78/1336578_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1336578_image3_1.jpg,Type3,126.7495492,37.50549059,6,2.02E+13,032-329-0001,고려호텔,,11
제주특별자치도 서귀포시 성산읍 일주동로 5464,,39,,B02,B0201,B02010700,1832696,32,2.01E+13,,,,126.8578558,33.35311858,6,2.02E+13,0507-1401-1060,고망난돌민박,,3
경기도 양평군 단월면 윗고북길 1-4,,31,,B02,B0201,B02010700,912101,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/33/1893333_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1893333_image3_1.jpg,Type3,127.5865234,37.59029865,6,2.02E+13,010-5471-5704,고북밸리,,19
충청북도 청주시 상당구 남일면 윗고분터길 33-15,고선재,33,,B02,B0201,B02011600,2681174,32,2.02E+13,,,,127.5178669,36.5661794,6,2.02E+13,043-298-0148,고선재,,10
경상남도 고성군 하일면 학동돌담길 55,(하일면),36,,B02,B0201,B02011600,1990092,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/12/2574712_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2574712_image3_1.jpg,Type3,128.19367,34.95058295,6,2.02E+13,010-3824-4274,고성 최필간고택[한국관광 품질인증/Korea Quality],,3
경상북도 안동시 임청각길 103,(법흥동),35,,B02,B0201,B02011600,2597551,32,2.02E+13,,,,128.7442796,36.56929883,,2.02E+13,,고성이씨 탑동종택,,11
경기도 고양시 일산동구 애니골길 97 고양국제청소년문화센터,,31,,B02,B0201,B02010600,2818337,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/11/2818311_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/11/2818311_image2_1.JPG,Type3,126.7926627,37.67548547,6,2.02E+13,,고양국제청소년문화센터 유스센터,,2
서울특별시 종로구 북촌로12길 35-1,,1,,B02,B0201,B02011600,2950469,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/08/2948908_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/08/2948908_image3_1.JPG,Type1,126.9858393,37.58300524,6,2.02E+13,0504-0904-2464,고운[한국관광 품질인증/Korea Quality],,23
전북특별자치도 전주시 완산구 향교길 51-5,,37,,B02,B0201,B02011100,2651962,32,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/97/2651897_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2651897_image2_1.jpg,Type3,127.1523281,35.8121035,,2.02E+13,"063-284-2588, 010-3682-5333",고유[한국관광 품질인증/Korea Quality],,12
전라남도 고흥군 연강예회길 299-8,,38,,B02,B0201,B02010700,2814167,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/77/2813477_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2813477_image2_1.jpg,Type3,127.276232,34.68456074,6,2.02E+13,010-2615-1003,고유한관광농원펜션[한국관광 품질인증/Korea Quality],,2
전라남도 해남군 북평면 동해길 108-23,,38,,B02,B0201,B02011600,2604533,32,2.02E+13,,,,126.6314418,34.44156332,,2.02E+13,010-5024-5402,고집불통송가네,,23
전북특별자치도 고창군 아산면 선운사로 158-36,,37,,B02,B0201,B02010600,137499,32,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/92/1976292_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1976292_image3_1.jpg,Type3,126.583195,35.50343164,6,2.02E+13,063-561-3333<br />063-561-3445<br />063-561-3446,고창 선운산 유스호스텔,,1
전북특별자치도 고창군 동리로 128 한옥체험펜션,,37,,B02,B0201,B02011600,2049790,32,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/38/2632438_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2632438_image3_1.jpg,Type3,126.7061748,35.4324751,6,2.02E+13,063-563-9977,고창읍성한옥마을[한국관광 품질인증/Korea Quality],,1
전북특별자치도 고창군 해리면 월봉성산길 100,,37,,B02,B0201,B02010700,1991058,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/53/1991053_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1991053_image2_1.jpg,Type3,126.4820326,35.46955879,6,2.02E+13,0507-1403-7684,고창처녀농부 민박,,1
인천광역시 부평구 동암광장로4번길 12,,2,,B02,B0201,B02010900,1204528,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/36/1213836_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/1213836_image3_1.jpg,Type3,126.7016156,37.47049659,6,2.02E+13,032-421-0381,고추잠자리,,6
전라남도 담양군 창평면 돌담길 88-9,,38,,B02,B0201,B02011600,1991992,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/47/2917547_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2917547_image3_1.jpg,Type3,127.0206074,35.2376997,6,2.02E+13,010-3606-1283,고택 한옥에서[한국관광 품질인증/Korea Quality],,7
전라남도 담양군 창평면 돌담길 88-9,,38,,B02,B0201,B02011600,2604391,32,2.02E+13,,,,127.0185269,35.24076043,,2.02E+13,061-382-3832,고택한옥에서,,7
강원특별자치도 홍천군 서면 한치골길 984,,32,,B02,B0201,B02011600,2759775,32,2.02E+13,,,,127.7028486,37.6964496,6,2.02E+13,,고향의 봄,,16
전북특별자치도 전주시 완산구 한지길 112-3,(풍남동3가),37,,B02,B0201,B02011600,2572898,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/42/2571842_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2571842_image2_1.jpg,Type3,127.1537251,35.81529205,,2.02E+13,010-5332-3673,고현당,,12
강원특별자치도 홍천군 서면 팔봉강변길 235,,32,,B02,B0201,B02010700,777162,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/70/1854070_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/1854070_image3_1.jpg,Type3,127.7097007,37.69812175,6,2.02E+13,,고흐와 해바라기,,16
전라남도 곡성군 죽곡면 강빛마을길 10,,38,,B02,B0201,B02010700,2650770,32,2.02E+13,,,,127.3138311,35.14149612,,2.02E+13,061-362-3800,곡성강빛마을펜션,,3
전라남도 구례군 토지면 곡전재길 15-2,,38,,B02,B0201,B02011600,2607706,32,2.02E+13,,,,127.5139036,35.20357036,,2.02E+13,010-5625-8444,곡전재,,5
경기도 광주시 도척면 도척윗로 278,,31,,A02,A0202,A02020200,649743,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/74/1958574_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/1958574_image3_1.jpg,Type3,127.292224,37.33748369,6,2.02E+13,1661-8787,곤지암리조트 콘도미니엄,,5
제주특별자치도 서귀포시 이어도로 1032 (서호동),,39,,B02,B0201,B02010100,3076375,32,2.02E+13,,,,126.5223984,33.24423913,6,2.02E+13,,골드원호텔&스위트,,3
인천광역시 남동구 논현로26번길 46 (논현동),,2,,B02,B0201,B02010900,3049916,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/93/3058893_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/3058893_image3_1.jpg,Type1,126.7079892,37.40249349,6,2.02E+13,032-439-5800,골드코스트호텔 인천,,4
경기도 용인시 기흥구 기흥단지로 406,"(고매동,골드훼미리콘도)",31,,A02,A0202,A02020200,2705360,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/41/2705341_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2705341_image2_1.jpg,Type3,127.1387551,37.2210694,6,2.02E+13,,골드펫리조트,,23
경기도 광명시 소하로92번길 6-9 (소하동),,31,,B02,B0201,B02010100,3081264,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/58/3081258_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/58/3081258_image3_1.JPG,Type3,126.8828497,37.44770523,6,2.02E+13,,골든리버호텔,,4
경상남도 진주시 충무공동,,36,,B02,B0201,B02010100,3081232,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/30/3081230_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3081230_image3_1.jpg,Type3,128.1403742,35.17783705,6,2.02E+13,,골든비즈니스호텔,,13
서울특별시 강서구 공항대로 663 (염창동),,1,,B02,B0201,B02010100,3080065,32,2.02E+13,,,,126.8781307,37.54796016,6,2.02E+13,,골든서울호텔,,4
충청남도 태안군 근흥면 근흥로 867,,34,,B02,B0201,B02010700,1275155,32,2.01E+13,,,,126.2147,36.70598221,6,2.02E+13,041-673-4884,골든코스트,,14
경상남도 진주시 남강로673번길 16 골든튤립에센셜 남강,(동성동),36,,B02,B0201,B02010100,2664597,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/69/2813169_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2813169_image2_1.jpg,Type3,128.0865897,35.1916151,6,2.02E+13,,골든튤립 호텔 남강[한국관광 품질인증/Korea Quality],,13
경기도 용인시 처인구 포곡읍 전대로78번길 19-2,,31,,B02,B0201,B02010100,3079710,32,2.02E+13,,,,127.2167934,37.28709094,6,2.02E+13,,골든튤립에버 용인호텔,,23
인천광역시 중구 흰바위로59번길 8,(운서동),2,,B02,B0201,B02010100,2782945,32,2.02E+13,,,,126.492423,37.49231259,6,2.02E+13,,골든튤립인천에어포트호텔,,10
전라남도 여수시 오동도로 75,,38,,B02,B0201,B02010900,1624188,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/69/1926269_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/69/1926269_image2_1.JPG,Type3,127.7504446,34.74353449,6,2.02E+13,"061-665-1400,1403",골든파크 호텔,,13
서울특별시 강서구 마곡중앙6로 89 (마곡동),뉴골든타워 9~12층,1,,B02,B0201,B02010900,3080089,32,2.02E+13,,,,126.8373063,37.56022468,6,2.02E+13,,골든호텔,,4
강원특별자치도 홍천군 서면 팔봉산로 1047-4,,32,,B02,B0201,B02010700,628690,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/81/1853081_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1853081_image3_1.jpg,Type3,127.6895135,37.70231811,6,2.02E+13,033-435-8588,곰펜션,,16
대구광역시 중구 동성로12길 9,(동문동),4,,B02,B0201,B02011100,2623597,32,2.02E+13,,,,128.5963487,35.87168926,,2.02E+13,010-4592-5644,공감호스텔 동성로(공감동성로게스트하우스),,8
경상남도 고성군 거류면 거류로 142,,36,,B02,B0201,B02010900,2579485,32,2.02E+13,,,,128.3688625,34.96836741,6,2.02E+13,055-672-9758,공룡모텔,,3
경상남도 고성군 하이면 자란만로 719-4,,36,,B02,B0201,B02010700,2579512,32,2.02E+13,,,,128.1551715,34.91307259,6,2.02E+13,010-8730-7979,공룡펜션,,3
강원특별자치도 고성군 죽왕면 삼포민박촌길 8-15,,32,,B02,B0201,B02010700,3068031,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/30/3068030_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3068030_image3_1.jpg,Type3,128.5290852,38.31610987,6,2.02E+13,,공방스테이커피,,2
충청남도 공주시 백미고을길 5-4,,34,,B02,B0201,B02011600,2696271,32,2.02E+13,,,,127.1227634,36.46517007,6,2.02E+13,,공주공산성게스트 하우스,,1
충청남도 공주시 신관동,,34,,B02,B0201,B02010100,3076499,32,2.02E+13,,,,127.130121,36.46983911,6,2.02E+13,,공주잉크관광호텔,,1
충청남도 공주시 당간지주길 21,,34,,B02,B0201,B02010700,2854631,32,2.02E+13,,,,127.1231998,36.45222712,6,2.02E+13,,공주하숙마을,,1
충청남도 공주시 관광단지길 12,,34,,B02,B0201,B02011600,1867806,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/64/2580364_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2580364_image3_1.jpg,Type3,127.1082758,36.46494206,6,2.02E+13,041-881-2828,공주한옥마을[한국관광 품질인증/Korea Quality],,1
경기도 포천시 소흘읍 죽엽산로 490,,31,,B02,B0201,B02010700,2622230,32,2.02E+13,,,,127.1649226,37.79073153,,2.02E+13,010-7204-7604,관광 꿈꾸는숲 펜션,,29
강원특별자치도 평창군 진부면 탑동길 195-8,,32,,B02,B0201,B02010700,2569016,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/03/2566903_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2566903_image2_1.jpg,Type3,128.5504135,37.69865979,,2.02E+13,010-4364-2655,관광펜션 시실리(평창시실리펜션),,15
