addr1,addr2,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,eventstartdate,eventenddate,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,areacode,sigungucode,tel,title
강원특별자치도 고성군 토성면 화암사길 100,,,A02,A0208,A02081000,3015842,15,20230900000000 ,20231007,20231008,http://tong.visitkorea.or.kr/cms/resource/37/3015837_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/3015837_image3_1.jpg,Type3,128.4699434,38.22643584,6,20230900000000 ,32,2,070-4185-4524,고요콘서트 GOYOCON
전북특별자치도 고창군 학원농장길 158-15,,,A02,A0207,A02070200,511801,15,20080300000000 ,20230415,20230507,http://tong.visitkorea.or.kr/cms/resource/90/2959490_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2959490_image3_1.jpg,Type3,126.5418963,35.37652591,6,20240100000000 ,37,1,063-560-2523,고창 청보리밭축제
전북특별자치도 고창군 부안면 복분자로 307,,,A02,A0207,A02070200,2667307,15,202401000000 ,20230915,20231105,http://tong.visitkorea.or.kr/cms/resource/63/3012163_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3012163_image3_1.jpg,Type3,126.6264384,35.50273523,6,20240100000000 ,37,1,010-4500-3993,고창 핑크뮬리 축제
전북특별자치도 고창군 고창읍 모양성로 1,고창읍성(모양성) 일원,,A02,A0207,A02070200,604454,15,202401000000 ,20231019,20231023,http://tong.visitkorea.or.kr/cms/resource/17/3013317_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3013317_image3_1.jpg,Type3,126.7042194,35.43159461,6,20240100000000 ,37,1,063-560-2949,고창모양성제
전북특별자치도 고창군 아산면 선운사로 242-86,고창군 선운산 도립공원 잔디마당 일원,,A02,A0207,A02070200,3030740,15,202401000000 ,20231103,20231105,http://tong.visitkorea.or.kr/cms/resource/12/3030712_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/3030712_image3_1.jpg,Type3,126.579026,35.49955146,6,20240100000000 ,37,1,070-4175-6848,고창문화도시 치유문화축제
전북특별자치도 고창군 아산면 삼인리,,,A02,A0207,A02070200,738857,15,20090500000000 ,20230616,20230618,http://tong.visitkorea.or.kr/cms/resource/68/2989668_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/68/2989668_image3_1.png,Type3,126.5875113,35.50374001,6,20240100000000 ,37,1,063-560-2531,고창복분자와 수박축제
전북특별자치도 고창군 공음면 청천길 41-27,고창 청농원,,A02,A0207,A02070200,2719229,15,20210600000000 ,20240517,20240623,http://tong.visitkorea.or.kr/cms/resource/62/3078962_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/3078962_image3_1.jpg,Type3,126.535072,35.37364279,6,20240100000000 ,37,1,063-561-6907,고창청농원 라벤더가든
전북특별자치도 고창군 공음면 청천길 41-27,,,A02,A0207,A02070200,2740109,15,20210900000000 ,20230922,20231105,http://tong.visitkorea.or.kr/cms/resource/17/3008017_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3008017_image3_1.jpg,Type3,126.535072,35.37364279,6,20240100000000 ,37,1,063-561-6907,고창청농원 핑크뮬리가든
전북특별자치도 고창군 녹두로 1265 고창군농산물유통센타,고창군 농산물유통센터 일원,,A02,A0207,A02070200,1358036,15,20110800000000 ,20230826,20230827,http://tong.visitkorea.or.kr/cms/resource/27/3000127_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/3000127_image3_1.jpg,Type3,126.6846961,35.43377737,6,20240100000000 ,37,1,"063-564-2009, 063-564-6188",고창해풍고추축제
전라남도 고흥군 봉래면 하반로 490,,,A02,A0207,A02070200,1591019,15,20120400000000 ,20230421,20230423,http://tong.visitkorea.or.kr/cms/resource/95/2951295_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2951295_image3_1.jpg,Type3,127.5178611,34.4536018,6,20230400000000 ,38,2,061-830-5224,고흥우주항공축제
전라남도 고흥군 풍양면 한동리,107-7번지 일원,,A02,A0207,A02070200,2872215,15,20221000000000 ,20231103,20231105,http://tong.visitkorea.or.kr/cms/resource/87/3016387_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3016387_image3_1.jpg,Type3,127.2326052,34.57524725,6,20231000000000 ,38,2,061-830-5658,고흥유자축제
전라남도 곡성군 기차마을로 252-16,,,A02,A0207,A02070100,1624017,15,20120500000000 ,20230520,20230529,http://tong.visitkorea.or.kr/cms/resource/11/3070311_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3070311_image3_1.jpg,Type3,127.3075143,35.2792027,6,20231200000000 ,38,3,061-360-8471,곡성세계장미축제
전라남도 곡성군 오곡면 기차마을로 232,,,A02,A0207,A02070200,1322668,15,20110700000000 ,20231006,20231009,http://tong.visitkorea.or.kr/cms/resource/94/2757194_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/94/2757194_image2_1.JPG,Type3,127.3080309,35.2774168,6,20230900000000 ,38,3,061-360-8471,곡성심청어린이대축제
충청남도 공주시 금성동,53-51,,A02,A0207,A02070200,2750331,15,20210900000000 ,20230909,20231009,http://tong.visitkorea.or.kr/cms/resource/58/3015458_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/3015458_image3_1.jpg,Type3,127.1260687,36.46346755,6,20230900000000 ,34,1,041-852-8066,공주 공산성 미디어아트
충청남도 공주시 우체국길 8,"공주 원도심 제민천 일원 근대 문화재(구 공주읍사무소, 제일교회 등)",,A02,A0207,A02070200,2614763,15,20190800000000 ,20230908,20230910,http://tong.visitkorea.or.kr/cms/resource/65/2993365_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2993365_image3_1.jpg,Type3,127.1220166,36.45438518,6,20231100000000 ,34,1,041-852-8063,공주 문화재야행
충청남도 공주시 창말길 44,,,A02,A0207,A02070200,2821437,15,20220500000000 ,20230623,20230625,http://tong.visitkorea.or.kr/cms/resource/42/2989942_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/42/2989942_image3_1.png,Type3,126.956276,36.55445135,6,20230600000000 ,34,1,041-840-3800,공주 유구색동수국정원 꽃 축제
충청남도 공주시 금벽로 990,,,A02,A0207,A02070200,1947006,15,20140900000000 ,20230505,20230507,http://tong.visitkorea.or.kr/cms/resource/44/2540544_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2540544_image2_1.jpg,Type3,127.1875831,36.44794541,6,20240100000000 ,34,1,041-840-8069,공주석장리구석기축제
경기도 과천시 통영로 5 과천시민회관,과천시민광장(과천시민회관 옆 잔디마당)  및 과천시민회관 일대,,A02,A0207,A02070200,2029491,15,20150900000000 ,20230922,20230924,http://tong.visitkorea.or.kr/cms/resource/13/2991413_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/13/2991413_image3_1.png,Type3,126.9906766,37.42801777,6,20230700000000 ,31,3,02-2009-9731~9735,과천공연예술축제
서울특별시 관악구 낙성대로 77,,,A02,A0207,A02070100,2612274,15,20190700000000 ,20231013,20231015,http://tong.visitkorea.or.kr/cms/resource/77/2987577_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/77/2987577_image3_1.png,Type3,126.9587338,37.47163992,6,20231100000000 ,1,5,02-828-5762,관악강감찬축제
서울특별시 관악구 신림동 1642-7,,,A02,A0207,A02070200,2778088,15,20211100000000 ,20231101,20240107,http://tong.visitkorea.or.kr/cms/resource/52/3034052_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3034052_image3_1.jpg,Type3,126.9276197,37.48278251,6,20231100000000 ,1,5,02-879-5781,관악별빛산책
서울특별시 관악구 신원로 35 삼모 더 프라임 타워,삼모타워 앞 별빛내린천 서원보도교 ~ 봉림교,,A02,A0207,A02070200,3004330,15,20230800000000 ,20230915,20230917,http://tong.visitkorea.or.kr/cms/resource/29/3004329_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/3004329_image3_1.jpg,Type3,126.929039,37.48236592,6,20230900000000 ,1,5,관악구청 청년정책과 02-879-5913,관악청년축제
경기도 광명시 광명로 721 광명시돔경륜장,,,A02,A0207,A02070200,2996802,15,20230800000000 ,20230826,20230903,http://tong.visitkorea.or.kr/cms/resource/00/2996800_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2996800_image3_1.jpg,Type3,126.8464054,37.46476926,6,20231100000000 ,31,4,02-336-9301,광명 스피돔 바비큐비어페스티벌
경기도 광명시 가학로85번길 142,"광명동굴 빛의광장, 폭포광장 일원",,A02,A0207,A02070200,2508997,15,20170900000000 ,20231013,20231015,http://tong.visitkorea.or.kr/cms/resource/57/2861757_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2861757_image3_1.jpg,Type3,126.8634188,37.42466311,6,20231100000000 ,31,4,동굴기획팀 02-2090-1414,광명동굴 대한민국 와인페스티벌
부산광역시 수영구 광안해변로 219,(광안동),,A02,A0208,A02081300,2786391,15,20211200000000 ,20220402,20241231,,,,129.1185506,35.15382695,,20231000000000 ,6,12,051-610-4882,광안리 M(Marvelous) 드론 라이트쇼
부산광역시 수영구 광안동,,,A02,A0207,A02070100,506545,15,20080300000000 ,20230512,20230514,http://tong.visitkorea.or.kr/cms/resource/67/2594067_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2594067_image2_1.jpg,Type3,129.1187283,35.15323813,6,20231100000000 ,6,12,051-610-4062,광안리어방축제
광주광역시 서구 서창둑길 377,,,A02,A0207,A02070200,2561700,15,20181000000000 ,20231006,20231010,http://tong.visitkorea.or.kr/cms/resource/23/2861723_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2861723_image3_1.jpg,Type3,126.8287824,35.13848543,6,20240100000000 ,5,5,062-350-4792,광주 서창 억새축제
경기도 광주시 곤지암읍 경충대로 727,,,A02,A0207,A02070200,629718,15,20080900000000 ,20230504,20230514,,,,127.3266122,37.35102164,6,20230400000000 ,31,5,031-760-1729,광주 왕실도자기축제
광주광역시 서구 내방로 111,광주광역시청 3층 대회의실,,A02,A0207,A02070200,2743853,15,20210900000000 ,20231009,20231020,http://tong.visitkorea.or.kr/cms/resource/41/3012041_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/3012041_image3_1.jpg,Type3,126.8530408,35.15904185,6,20231100000000 ,5,5,062-600-1952,광주 정신건강 문화행사
광주광역시 동구 서남로 1,,,A02,A0207,A02070100,692682,15,20090200000000 ,20231005,20231009,http://tong.visitkorea.or.kr/cms/resource/22/2817322_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2817322_image2_1.jpg,Type3,126.9231294,35.14549734,6,20231200000000 ,5,3,062-608-4681~3,광주 추억의 충장축제
광주광역시 서구 상무공원로 101 (치평동),상무시민공원,,A02,A0207,A02070100,604097,15,20080800000000 ,20231103,20231106,http://tong.visitkorea.or.kr/cms/resource/49/3018349_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/3018349_image3_1.jpg,Type3,126.8411087,35.15343395,6,20231000000000 ,5,5,062-613-3955,광주김치축제
광주광역시 동구 문화전당로 38,,,A02,A0207,A02070200,2608888,15,20190700000000 ,20230616,20230617,http://tong.visitkorea.or.kr/cms/resource/87/2608887_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/87/2608887_image2_1.JPG,Type3,126.9192936,35.1460861,6,20230500000000 ,5,3,062-229-3070,광주문화재야행
광주광역시 북구 비엔날레로 111,,,A02,A0208,A02081300,2561750,15,20181000000000 ,20230407,20230709,http://tong.visitkorea.or.kr/cms/resource/48/2561748_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/48/2561748_image2_1.JPG,Type3,126.8902647,35.18256483,6,20230500000000 ,5,4,062-608-4114,광주비엔날레
광주광역시 동구 금남로1가,41  5.18민주광장 및 국립아시아문화전당 일원,,A02,A0207,A02070200,2851888,15,20220900000000 ,20230915,20230917,http://tong.visitkorea.or.kr/cms/resource/88/3004388_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/3004388_image3_1.jpg,Type3,126.9197074,35.14756094,6,20230800000000 ,5,3,062-610-5225,광주청년주간
광주광역시 동구 금남로1가,"5·18 민주광장, 금남로 및 예술의 거리 일원",,A02,A0207,A02070200,2487990,15,20170300000000 ,20231020,20231022,http://tong.visitkorea.or.kr/cms/resource/93/3019793_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/3019793_image3_1.jpg,Type3,126.919713,35.14755261,6,20231000000000 ,5,3,062-670-7967,광주프린지페스티벌
충청남도 홍성군 광천읍 광천로285번길 8-16,,,A02,A0207,A02070200,1358746,15,20110800000000 ,20231013,20231015,http://tong.visitkorea.or.kr/cms/resource/69/689469_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/689469_image3_1.jpg,Type3,126.6249711,36.50067677,6,20231100000000 ,34,15,041-641-3946,광천 김?토굴새우젓 대축제
서울특별시 종로구 세종대로 175 (세종로),광화문광장,,A02,A0207,A02070200,3035607,15,20231100000000 ,20231215,20240121,http://tong.visitkorea.or.kr/cms/resource/97/3035597_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3035597_image3_1.jpg,Type3,126.9763211,37.5720619,6,20231100000000 ,1,23,02-3788-8168,광화문광장 마켓
충청북도 괴산군 임꺽정로 113,,,A02,A0207,A02070100,141234,15,20060800000000 ,20230831,20230903,http://tong.visitkorea.or.kr/cms/resource/77/2997377_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/77/2997377_image3_1.png,Type3,127.7834945,36.81474179,6,20231100000000 ,33,1,043-830-3463,괴산고추축제
충청북도 괴산군 괴산읍 동진천길 197,,,A02,A0207,A02070200,2754421,15,20211000000000 ,20231103,20231105,http://tong.visitkorea.or.kr/cms/resource/49/2856749_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2856749_image3_1.jpg,Type3,127.785786,36.81237266,6,20231100000000 ,33,1,043-830-3463,괴산김장축제
전북특별자치도 익산시 함낭로 207 교도소 세트장,,,A02,A0208,A02081300,2970336,15,202401000000 ,20230428,20230505,http://tong.visitkorea.or.kr/cms/resource/28/2970328_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2970328_image3_1.jpg,Type3,126.9316966,36.06934536,6,20240100000000 ,37,9,063-232-9938,교도소가 살아있다
대구광역시 중구 문화동,22,,A02,A0207,A02070200,3021085,15,20231000000000 ,20231103,20231104,http://tong.visitkorea.or.kr/cms/resource/79/3021079_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/79/3021079_image3_1.png,Type3,128.5975069,35.87170316,6,20231000000000 ,4,8,053-253-0515,교동 하늘빛 축제
전라남도 구례군 상관1길 45,,,A02,A0207,A02070200,506398,15,20080300000000 ,20230311,20230319,http://tong.visitkorea.or.kr/cms/resource/15/2951115_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2951115_image3_1.jpg,Type3,127.4703072,35.31965095,6,20230400000000 ,38,5,010-2079-4546,구례산수유꽃축제
서울특별시 구로구 구로동,"621-8 안양천(고척교 ~ 오금교), 구로디지털단지 등",,A02,A0207,A02070200,2039869,15,20151100000000 ,20231006,20231008,http://tong.visitkorea.or.kr/cms/resource/54/3000154_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/3000154_image3_1.jpg,Type3,126.8706661,37.49995728,6,20230800000000 ,1,7,02-860-2282,구로G페스티벌 × 안양천 감성정원
서울특별시 구로구 구로중앙로 48 (구로동),,,A02,A0207,A02070200,2618971,15,20190900000000 ,20231021,20231021,http://tong.visitkorea.or.kr/cms/resource/03/3015703_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/3015703_image3_1.jpg,Type3,126.8900783,37.49416107,6,20231000000000 ,1,7,02-860-2248,구로청소년축제
경상북도 포항시 남구 구룡포읍 호미로 222,(구룡포읍),,A02,A0207,A02070200,1792645,15,20130200000000 ,20230324,20230326,http://tong.visitkorea.or.kr/cms/resource/25/2952625_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2952625_image3_1.jpg,Type3,129.5557721,35.98947177,6,20230300000000 ,35,23,054-270-2853,구룡포 어서오시'게'
경기도 구리시 코스모스길14번길 249,,,A02,A0207,A02070200,526160,15,20080300000000 ,20230512,20230514,http://tong.visitkorea.or.kr/cms/resource/40/2986540_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2986540_image3_1.jpg,Type3,127.132879,37.5745311,6,20230400000000 ,31,6,031-550-2065,구리 유채꽃 한강예술제
경기도 구리시 코스모스길14번길 249 (토평동),,,A02,A0207,A02070200,622946,15,20080900000000 ,20231013,20231015,http://tong.visitkorea.or.kr/cms/resource/81/3016081_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3016081_image3_1.jpg,Type3,127.132879,37.5745311,6,20230900000000 ,31,6,031-550-20665,구리 코스모스 한강예술제
강원특별자치도 태백시 사군드리길 9,구문소 관광단지 일원,,A02,A0207,A02070200,2612282,15,20190700000000 ,20230624,20230625,http://tong.visitkorea.or.kr/cms/resource/37/2990637_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/37/2990637_image3_1.png,Type3,129.0380353,37.09308062,6,20230600000000 ,32,14,033-550-2607,구문소 용축제
경상북도 구미시 원평동,124-23 구미 역전로,,A02,A0207,A02070200,3028462,15,20231000000000 ,20231117,20231119,http://tong.visitkorea.or.kr/cms/resource/30/3028430_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3028430_image3_1.jpg,Type3,128.3314454,36.12944958,6,20231100000000 ,35,4,054-480-2652,구미라면 축제
경상북도 구미시 송정동,505,,A02,A0207,A02070200,3017799,15,20231000000000 ,20231028,20231029,http://tong.visitkorea.or.kr/cms/resource/89/3017789_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/3017789_image3_1.jpg,Type3,128.3433975,36.11708176,6,20231000000000 ,35,4,054-480-5592,구미푸드페스티벌
경기도 과천시 상하벌로 110 국립과천과학관,,,A02,A0208,A02081300,2988268,15,20230500000000 ,20230523,20230720,http://tong.visitkorea.or.kr/cms/resource/47/2988247_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2988247_image3_1.jpg,Type3,127.0047139,37.44086653,6,20230500000000 ,31,3,0507-1363-2148,국립과천과학관 2023 성인과학아카데미
경기도 과천시 상하벌로 110 국립과천과학관,,,A02,A0208,A02081300,2987163,15,20230500000000 ,20230505,20230507,,,,127.0047139,37.44086653,6,20230500000000 ,31,3,02-3677-1459,국립과천과학관 어린이날 행사
경기도 수원시 권선구 수인로 154,,,A02,A0207,A02070200,3008671,15,20230900000000 ,20230907,20230910,http://tong.visitkorea.or.kr/cms/resource/70/3008670_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3008670_image3_1.jpg,Type3,126.9826872,37.27547976,6,20230900000000 ,31,13,031-324-9114~5,국립농업박물관 문화제
세종특별자치시  수목원로 136 국립세종수목원,,,A02,A0208,A02081300,2993903,15,20230700000000 ,20230630,20230923,http://tong.visitkorea.or.kr/cms/resource/84/2993884_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2993884_image3_1.jpg,Type3,127.285709,36.498658,6,20230800000000 ,8,1,044-251-0001,국립세종수목원 야간개장 ＂특별한 夜행＂
